"iNatID","species","long","lat","year","month","day","Nclicks","Rmean","Rvar","Rsd","Gmean","Gvar","Gsd","Bmean","Bvar","Bsd","state","county","elev","AnMnTmp","MnDayRange","Isotherm","TmpSeas","MxTmpWrmMo","MnTempCldMo","TmpAnnRng","MnTmpWetQt","MnTmpDryQt","MnTmpWrmQt","MnTmpCldQt","AnnPrcp","PrcpWetMo","PrcpDryMo","PrcpSeas","PrcpWetQt","PrcpDryQt","PrcpWrmQt","PrcpCldQt","landuse"
37865665,"Erysimum capitatum",-105.316903,40.013058,2017,4,23,5,247,30.5,5.523,240.2,589.7,24.284,47.2,752.7,27.435,"Colorado","Boulder","1827",8.54166698455811,15.6000003814697,41.6000022888184,800.113159179688,28.7999992370605,-8.69999980926514,37.5,12.0166664123535,-0.716666638851166,18.8833332061768,-0.716666638851166,467,69,17,40.8094024658203,176,55,142,55,"wild"
38852994,"Erysimum capitatum",-121.934312,37.879233,2020,2,19,5,254.8,0.2,0.447,248.6,67.3,8.204,38.4,188.8,13.74,"California","Contra Costa","803",14.2749996185303,11.7666664123535,44.0699119567871,563.578247070312,30.1000003814697,3.40000009536743,26.7000007629395,8.25,20.7333335876465,21.783332824707,8.25,1021,209,2,91.0885162353516,544,13,22,544,"wild"
38780514,"Erysimum capitatum",-121.910744,37.880436,2020,2,17,5,221.8,82.7,9.094,213.2,92.7,9.628,5.6,38.3,6.189,"California","Contra Costa","993",13.6208333969116,11.0749998092651,42.5961570739746,574.541137695312,29.2999992370605,3.29999995231628,26,7.69999980926514,20.2333335876465,21.3500003814697,7.63333320617676,1181,238,3,90.3770294189453,626,17,27,600,"wild"
38524345,"Erysimum capitatum",-121.386008,40.216333,2016,7,4,5,242.2,15.7,3.962,235.6,43.3,6.58,10.2,100.2,10.01,"California","Tehama","2277",5.05000019073486,12.9166669845581,44.0841865539551,599.420166015625,22.8999996185303,-6.40000009536743,29.2999992370605,0.0666667222976685,12.5333337783813,13.1999998092651,-0.916666567325592,1294,202,12,67.3813781738281,581,72,74,548,"wild"
39030942,"Erysimum capitatum",-117.253199,32.939843,2020,2,21,10,254.1,2.544,1.595,229.5,47.611,6.9,3.8,11.511,3.393,"California","San Diego","39",16.2708339691162,7.49166631698608,49.6136856079102,271.983093261719,23.3999996185303,8.30000019073486,15.0999994277954,13.4499998092651,19.1166667938232,19.9500007629395,13.3000001907349,297,60,1,89.345329284668,170,6,11,154,"wild"
38648840,"Erysimum capitatum",-121.938033,37.871108,2020,2,14,5,249.8,28.7,5.357,240,86,9.274,1.2,3.2,1.789,"California","Contra Costa","638",14.7291669845581,12.1750001907349,45.2602233886719,548.396240234375,30.5,3.59999990463257,26.8999996185303,8.69999980926514,20.966667175293,21.966667175293,8.69999980926514,872,179,2,90.9849090576172,466,11,19,466,"notWild"
37575815,"Erysimum capitatum",-105.794888,39.671212,2016,6,28,5,250.8,1.7,1.304,226,3.5,1.871,1,2,1.414,"Colorado","Clear Creek","3392",0.137499988079071,13.3083333969116,40.6982688903809,727.327392578125,18.2999992370605,-14.3999996185303,32.6999969482422,-2.31666660308838,1.08333337306976,9.55000019073486,-7.76666641235352,656,70,37,16.9789791107178,196,135,164,161,"wild"
37865995,"Erysimum capitatum",-105.289139,40.079086,2017,4,25,5,254.8,0.2,0.447,217.4,28.3,5.32,1.6,9.3,3.05,"Colorado","Boulder","1708",9.53333282470703,16.0499992370605,41.3659782409668,827.038330078125,30.2999992370605,-8.5,38.7999992370605,13.0833330154419,-0.0499999523162842,20.216667175293,-0.0499999523162842,467,71,15,44.244010925293,183,50,137,50,"wild"
38205440,"Erysimum capitatum",-118.740431,36.553871,2016,5,18,5,252.2,1.7,1.304,232.4,7.3,2.702,56.2,18.7,4.324,"California","Tulare","2070",7.69999980926514,13.216667175293,43.6193618774414,628.681884765625,25.5,-4.80000019073486,30.2999992370605,1.19999992847443,15.2666664123535,16.1499996185303,1.08333337306976,807,154,4,82.5424728393555,413,19,36,403,"wild"
26651359,"Erysimum capitatum",-105.395446,39.743409,2019,6,8,5,227.8,12.2,3.493,197,2.5,1.581,46,13.5,3.674,"Colorado","Clear Creek","2181",6.55833339691162,17.466667175293,45.9649124145508,756.26123046875,27,-11,38,13.9499998092651,-2.08333349227905,16.3500003814697,-2.08333349227905,461,62,14,41.6654853820801,170,54,162,54,"wild"
3951958,"Erysimum capitatum",-104.393939,36.973289,2016,7,27,5,249.4,44.3,6.656,225.6,97.8,9.889,10,406,20.149,"New Mexico","Colfax","2429",6.55833339691162,16.5166664123535,44.0444450378418,764.070556640625,25.7999992370605,-11.6999998092651,37.5,16.0833339691162,-2.54999995231628,16.0833339691162,-2.54999995231628,429,81,12,68.4771728515625,211,38,211,38,"wild"
37308146,"Erysimum capitatum",-105.290644,39.971734,2015,5,16,5,244.2,12.7,3.564,224,29.5,5.431,0.4,0.3,0.548,"Colorado","Boulder","2041",7.70833349227905,15.7666664123535,42.8442039489746,772.816101074219,27.7999992370605,-9,36.7999992370605,10.7666664123535,-1.03333342075348,17.7666664123535,-1.03333342075348,459,64,16,40.7226905822754,168,54,152,54,"wild"
25244439,"Erysimum capitatum",-121.902728,37.895066,2019,4,25,5,228.4,612.3,24.745,127.4,644.3,25.383,1.4,1.3,1.14,"California","Contra Costa","870",14.0749998092651,11.5,43.071159362793,576.062255859375,30,3.29999995231628,26.7000007629395,7.98333358764648,20.716667175293,21.783332824707,7.98333358764648,1067,219,3,91.073974609375,571,15,24,571,"wild"
38677002,"Erysimum capitatum",-120.618303,39.396015,2013,6,5,5,255,0,0,219.8,362.7,19.045,55,173,13.153,"California","Nevada","2130",6.11250019073486,13.7749996185303,43.8694267272949,653.320617675781,24.8999996185303,-6.5,31.3999996185303,-0.749999940395355,14.1499996185303,14.8666667938232,-0.749999940395355,1353,244,10,76.4960327148438,653,54,58,653,"wild"
37990556,"Erysimum capitatum",-121.914214,37.880894,2014,5,10,10,248.7,117.567,10.843,164.2,1867.511,43.215,11.9,121.211,11.01,"California","Contra Costa","993",13.6208333969116,11.0749998092651,42.5961570739746,574.541137695312,29.2999992370605,3.29999995231628,26,7.69999980926514,20.2333335876465,21.3500003814697,7.63333320617676,1181,238,3,90.3770294189453,626,17,27,600,"wild"
37913548,"Erysimum capitatum",-120.020573,38.19137,2019,6,9,5,252.2,15.2,3.899,221,183.5,13.546,42,470,21.679,"California","Tuolumne","1625",9.15416622161865,13.9083337783813,44.2940559387207,659.798400878906,27.5,-3.90000009536743,31.3999996185303,1.88333332538605,17.5666656494141,17.6499996185303,1.88333332538605,1012,182,8,79.3127059936523,495,35,42,495,"wild"
37885120,"Erysimum capitatum",-121.781844,38.013275,2015,4,18,5,242.8,113.2,10.64,221.4,94.3,9.711,47.4,22.3,4.722,"California","Contra Costa","9",15.6208333969116,13.0749998092651,48.6059455871582,521.459777832031,30.7000007629395,3.79999995231628,26.9000015258789,8.94999980926514,21.5166664123535,21.5666675567627,8.94999980926514,338,74,1,88.2734832763672,182,6,8,182,"notWild"
37867095,"Erysimum capitatum",-105.3023,40.016472,2017,5,7,5,250.2,16.2,4.025,236.8,106.7,10.33,99.6,332.3,18.229,"Colorado","Boulder","1777",8.92083358764648,15.5416669845581,41.1155204772949,809.50732421875,29.2999992370605,-8.5,37.7999992370605,12.4166669845581,-0.449999958276749,19.3833332061768,-0.449999958276749,473,70,17,40.9483795166016,179,55,140,55,"wild"
37866778,"Erysimum capitatum",-105.302406,40.111892,2017,4,28,5,241.6,28.8,5.367,197.6,65.3,8.081,27,135.5,11.64,"Colorado","Boulder","1845",8.57916641235352,15.6583337783813,41.6445045471191,801.525390625,28.8999996185303,-8.69999980926514,37.5999984741211,11.9166669845581,-0.616666615009308,18.9500007629395,-0.616666615009308,451,67,15,41.5636787414551,169,51,141,51,"wild"
37832986,"Erysimum capitatum",-105.293983,40.213061,2017,4,14,5,208.2,40.7,6.38,178.6,45.8,6.768,0.6,1.8,1.342,"Colorado","Boulder","1741",9.03333282470703,15.8999996185303,40.9793815612793,830.408813476562,29.7999992370605,-9,38.7999992370605,12.6166667938232,-0.600000083446503,19.7333335876465,-0.600000083446503,444,68,15,43.7190742492676,172,48,136,48,"wild"
37731226,"Erysimum capitatum",-121.521858,40.436359,2019,7,5,5,241.2,100.2,10.01,202.4,64.8,8.05,28.6,50.3,7.092,"California","Tehama","2008",5.32916688919067,14.1583337783813,44.5230598449707,645.535217285156,24.6000003814697,-7.19999980926514,31.7999992370605,-0.699999928474426,13.3666667938232,13.9499998092651,-1.56666660308838,1162,169,11,62.8853607177734,501,72,72,479,"wild"
35938168,"Erysimum capitatum",-121.187483,36.490144,2013,3,26,5,248.2,6.2,2.49,233,36.5,6.042,0.8,3.2,1.789,"California","San Benito","580",14.1791667938232,17.3583335876465,54.4148368835449,522.221923828125,32.7000007629395,0.800000011920929,31.9000015258789,8.90000057220459,20.3333339691162,21.0666675567627,8.33333301544189,488,90,1,88.76953125,260,6,14,249,"wild"
30464945,"Erysimum capitatum",-111.624475,40.56943,2019,7,29,5,253.4,0.8,0.894,248.4,15.8,3.975,28,2,1.414,"Utah","Salt Lake","3039",1.40416669845581,12.8083333969116,38.3483009338379,756.031677246094,20.7000007629395,-12.6999998092651,33.4000015258789,-5.76666641235352,2.70000004768372,11.3999996185303,-6.73333311080933,540,51,37,8.98720741271973,149,120,132,148,"wild"
27411373,"Erysimum capitatum",-106.320672,35.817495,2019,6,21,5,254.2,1.7,1.304,243.6,23.3,4.827,122,247.5,15.732,"New Mexico","Sandoval","2192",9.01666641235352,15.5833330154419,41.1169738769531,818.6083984375,28.7000007629395,-9.19999980926514,37.9000015258789,18.466667175293,-0.950000047683716,19.216667175293,-0.950000047683716,459,80,22,50.8873329162598,206,72,188,72,"wild"
37535315,"Erysimum capitatum",-105.309073,40.020808,2016,6,5,5,249,3,1.732,232.4,26.3,5.128,9.2,56.7,7.53,"Colorado","Boulder","1880",8.4375,15.6750001907349,41.9117660522461,795.773315429688,28.7000007629395,-8.69999980926514,37.4000015258789,11.75,-0.683333337306976,18.75,-0.683333337306976,460,67,16,40.567066192627,171,54,144,54,"wild"
37504514,"Erysimum capitatum",-105.28386,39.977719,2016,4,27,5,245,47.5,6.892,236.6,458.3,21.408,66.8,1641.2,40.512,"Colorado","Boulder","1986",7.9375,15.6916666030884,42.4099082946777,780.740112304688,28.1000003814697,-8.89999961853027,37,11.0833330154419,-0.933333396911621,18.1000003814697,-0.933333396911621,458,66,16,40.7905731201172,169,54,148,54,"wild"
37282532,"Erysimum capitatum",-105.289889,39.998172,2015,4,4,5,244.4,50.3,7.092,138.8,34.7,5.891,0.8,1.7,1.304,"Colorado","Boulder","1816",8.74166679382324,15.4333333969116,41.1555557250977,803.206176757812,29,-8.5,37.5,12.1833333969116,-0.533333361148834,19.1333332061768,-0.533333361148834,471,70,16,41.7768249511719,179,54,142,54,"wild"
33398243,"Erysimum capitatum",-121.188903,36.483392,2019,3,23,10,238.2,361.289,19.008,95,3652,60.432,11.4,51.156,7.152,"California","San Benito","580",14.1791667938232,17.3583335876465,54.4148368835449,522.221923828125,32.7000007629395,0.800000011920929,31.9000015258789,8.90000057220459,20.3333339691162,21.0666675567627,8.33333301544189,488,90,1,88.76953125,260,6,14,249,"wild"
37311570,"Erysimum capitatum",-105.296595,39.95579,2015,6,6,5,183.4,191.8,13.849,172.4,163.3,12.779,40.4,77.3,8.792,"Colorado","Boulder","2442",6.10833311080933,15.7666664123535,44.413143157959,739.790588378906,25.8999996185303,-9.60000038146973,35.5,13.1833333969116,-1.86666667461395,15.8000001907349,-1.86666667461395,457,58,20,37.2456398010254,164,64,161,64,"wild"
37008167,"Erysimum capitatum",-121.913733,37.881156,2019,12,26,5,218,473,21.749,152,333.5,18.262,12,66.5,8.155,"California","Contra Costa","993",13.6208333969116,11.0749998092651,42.5961570739746,574.541137695312,29.2999992370605,3.29999995231628,26,7.69999980926514,20.2333335876465,21.3500003814697,7.63333320617676,1181,238,3,90.3770294189453,626,17,27,600,"wild"
37419007,"Erysimum capitatum",-119.150536,34.813434,2018,6,10,10,178.9,638.322,25.265,89.5,3031.611,55.06,1.7,3.122,1.767,"California","Kern","2552",6.625,12.7333335876465,44.9941101074219,581.762573242188,23.6000003814697,-4.69999980926514,28.2999992370605,0.916666686534882,13.6833333969116,14.5,0.450000047683716,878,163,8,83.4348831176758,447,32,47,420,"wild"
31134931,"Erysimum capitatum",-120.016843,38.664021,2019,8,18,5,249.8,51.2,7.155,248.8,72.2,8.497,25.6,45.8,6.768,"California","Alpine","2778",2.68333339691162,13.3833332061768,42.0859527587891,666.70947265625,21.5,-10.3000001907349,31.7999992370605,-4.18333339691162,10.8000001907349,11.8166666030884,-4.18333339691162,998,173,16,70.6176147460938,467,62,67,467,"wild"
NA,"Erysimum capitatum",-104.515327,45.516823,2013,8,2,5,253.8,7.2,2.683,253.6,9.8,3.13,94.8,624.7,24.994,"Montana","Carter","1031",7.91666650772095,15.25,33.3698043823242,1090.44262695312,31.6000003814697,-14.1000003814697,45.7000007629395,18.6000003814697,-5.48333358764648,21.5,-5.48333358764648,346,64,10,62.1174621582031,165,34,130,34,"wild"
37053536,"Erysimum capitatum",-106.447498,35.231434,2013,9,21,10,254.6,0.267,0.516,191.8,205.511,14.336,5.2,2.178,1.476,"New Mexico","Sandoval","3008",6.10833311080933,14.75,43.1286544799805,709.746520996094,24.5,-9.69999980926514,34.2000007629395,14.6999998092651,8.63333320617676,15.1166667938232,-2.03333330154419,689,112,32,44.7910041809082,286,105,259,152,"wild"
37009874,"Erysimum capitatum",-106.477157,35.146036,2013,7,16,5,215.8,43.7,6.611,196.2,92.7,9.628,1.6,1.8,1.342,"New Mexico","Bernalillo","1903",12.2708330154419,16.2916660308838,42.4262161254883,834.97265625,32.5999984741211,-5.80000019073486,38.3999977111816,21.8833332061768,2.28333330154419,22.8333320617676,2.28333330154419,358,59,18,45.3808288574219,153,58,134,58,"wild"
36902101,"Erysimum capitatum",-123.205868,42.091023,2019,12,23,10,252.5,6.944,2.635,251.9,23.656,4.864,142,2376.667,48.751,"Oregon","Jackson","1089",9.83333301544189,14.7666664123535,50.0564994812012,549.836059570312,28.3999996185303,-1.10000002384186,29.5,4.26666688919067,16.8333339691162,17.1000003814697,3.90000009536743,1067,195,11,74.5525970458984,543,55,60,506,"wild"
36520450,"Erysimum capitatum",-118.507561,36.148114,2018,6,9,5,254.2,1.7,1.304,241.4,93.3,9.659,66,171,13.077,"California","Tulare","1773",8.16666698455811,13.2166662216187,41.9576721191406,666.821960449219,25.8999996185303,-5.59999990463257,31.5,0.583333432674408,16.4166660308838,16.7999992370605,0.583333432674408,575,112,3,83.4159851074219,302,18,29,302,"wild"
22736550,"Erysimum capitatum",-118.256387,34.314578,2019,4,18,5,251.8,9.2,3.033,179.8,132.2,11.498,5,6,2.449,"California","Los Angeles","714",15.7124996185303,13.7749996185303,47.8298606872559,554.723999023438,31.7999992370605,3,28.7999992370605,10.1666669845581,22.5,23.1333332061768,9.63333320617676,386,81,1,94.1925048828125,223,6,12,213,"wild"
26650769,"Erysimum capitatum",-116.907682,34.155591,2019,6,8,5,254,1.5,1.225,230.8,43.2,6.573,0.4,0.8,0.894,"California","San Bernardino","2266",7.60833358764648,13.8833332061768,45.3703689575195,628.36669921875,25.2000007629395,-5.40000009536743,30.6000003814697,1.11666655540466,13.0833339691162,15.6999998092651,0.699999868869781,803,140,4,76.3671340942383,398,41,49,393,"wild"
12848860,"Erysimum capitatum",-118.112694,34.27505,2018,5,26,5,223.8,537.7,23.188,68.8,426.7,20.657,3.6,16.3,4.037,"California","Los Angeles","1601",13.2666664123535,11.6666669845581,41.9664268493652,638.0771484375,29.2999992370605,1.5,27.7999992370605,6.63333320617676,21.1166667938232,21.8500003814697,6.56666660308838,681,132,2,91.8984451293945,372,13,26,368,"wild"
12848749,"Erysimum capitatum",-118.037052,34.292474,2018,5,26,5,225.6,9.3,3.05,117.2,463.7,21.534,0.4,0.3,0.548,"California","Los Angeles","1556",13.0708332061768,12.375,42.5257720947266,659.102172851562,29.7999992370605,0.699999988079071,29.0999984741211,6.26666641235352,21.2666664123535,21.8500003814697,5.98333311080933,690,135,2,92.0324554443359,381,13,27,373,"wild"
26631930,"Erysimum capitatum",-116.906308,34.163502,2019,6,8,5,249,6.5,2.55,232.8,54.2,7.362,55,8.5,2.915,"California","San Bernardino","2012",8.42083358764648,14.3249998092651,45.766773223877,633.953918457031,26.2999992370605,-5,31.2999992370605,1.9666668176651,14.1166667938232,16.5833339691162,1.30000007152557,798,141,3,79.0023880004883,403,36,39,397,"notWild"
36488343,"Erysimum capitatum",-119.636063,38.331178,2019,7,7,5,251.4,5.8,2.408,208.6,11.8,3.435,3,21.5,4.637,"California","Tuolumne","2943",1.57083332538605,14.8249998092651,44.2537307739258,669.037475585938,21.1000003814697,-12.3999996185303,33.5,-5.34999990463257,9.61666679382324,10.7833337783813,-5.34999990463257,798,137,19,67.1824417114258,369,63,69,369,"wild"
36479678,"Erysimum capitatum",-119.920459,39.13883,2019,7,9,10,212.1,1078.989,32.848,99.9,2121.878,46.064,41.3,67.122,8.193,"Nevada","Carson City","2149",6.29999971389771,13.0500001907349,42.5081443786621,651.484313964844,24.2999992370605,-6.40000009536743,30.6999988555908,-0.816666662693024,14.5,14.8833332061768,-0.816666662693024,642,113,10,69.4454727172852,307,46,46,307,"wild"
36479205,"Erysimum capitatum",-121.915948,37.881304,2009,4,26,5,255,0,0,254.4,0.8,0.894,29.6,879.8,29.661,"California","Contra Costa","993",13.6208333969116,11.0749998092651,42.5961570739746,574.541137695312,29.2999992370605,3.29999995231628,26,7.69999980926514,20.2333335876465,21.3500003814697,7.63333320617676,1181,238,3,90.3770294189453,626,17,27,600,"notWild"
29515235,"Erysimum capitatum",-105.384973,39.508322,2019,7,24,5,254.6,0.8,0.894,193.8,98.7,9.935,30.6,2.8,1.673,"Colorado","Jefferson","2571",4.30416679382324,16.4249992370605,45.247932434082,741.431213378906,24,-12.3000001907349,36.2999992370605,13.8500003814697,-4.18333339691162,13.8500003814697,-4.18333339691162,445,67,14,47.1779365539551,178,51,178,51,"wild"
36363420,"Erysimum capitatum",-120.386126,39.649585,2013,5,26,10,245.6,152.711,12.358,197.1,2233.433,47.259,3.7,29.344,5.417,"California","Sierra","1497",8.72500038146973,18.5833339691162,46.8094024658203,722.053588867188,31.5,-8.19999980926514,39.7000007629395,1.16666674613953,17.4333343505859,17.783332824707,-0.0333333015441895,655,111,8,72.1700439453125,311,37,38,305,"wild"
36227203,"Erysimum capitatum",-119.513066,37.860395,2013,6,11,5,254.8,0.2,0.447,189.8,159.2,12.617,0.6,0.3,0.548,"California","Mariposa","2883",2.46666669845581,14.3999996185303,44.5820426940918,630.581726074219,21,-11.3000001907349,32.2999992370605,-3.86666679382324,10.1999998092651,11.1499996185303,-3.93333339691162,790,138,17,70.2846221923828,370,54,63,353,"wild"
35990880,"Erysimum capitatum",-123.030857,44.935944,2019,11,23,5,248.8,39.2,6.261,184.4,158.8,12.602,11.8,68.2,8.258,"Oregon","Marion","53",11.6125001907349,11.9916667938232,44.5786895751953,550.153381347656,27.7999992370605,0.899999976158142,26.8999996185303,5.53333330154419,18.4500007629395,18.5499992370605,5.18333339691162,1012,176,14,67.7283172607422,490,66,69,450,"notWild"
29114339,"Erysimum capitatum",-100.967489,40.676305,2015,5,21,5,246,60,7.746,142.2,309.7,17.598,16.8,45.7,6.76,"Nebraska","Hayes","903",9.82916641235352,15.6416664123535,36.3759689331055,1012.30712890625,32,-11,43,19.6833343505859,-2.46666669845581,22.4333343505859,-2.46666669845581,494,85,10,66.8010787963867,244,32,216,32,"notWild"
12756468,"Erysimum capitatum",-79.776615,43.267003,2018,5,23,5,231.2,7.7,2.775,235,23,4.796,0.2,0.2,0.447,"FALSE","FALSE","77",9.22500038146973,8.63333320617676,24.4570350646973,967.035095214844,27.6000003814697,-7.69999980926514,35.2999992370605,20.4166660308838,-2.09999990463257,21.033332824707,-2.64999985694885,895,93,58,14.3991193771362,258,181,244,188,"wild"
35771924,"Erysimum capitatum",-121.190389,36.496086,2010,4,9,5,253.4,3.8,1.949,240.2,13.7,3.701,14.8,6.2,2.49,"California","San Benito","514",14.345832824707,17.4416675567627,54.1666679382324,525.2724609375,33,0.800000011920929,32.2000007629395,9.03333282470703,20.533332824707,21.25,8.39999961853027,454,82,1,87.9852142333984,241,6,13,229,"wild"
